,Temporada,Región,Provincia,Comuna,Fecha_de_inicio,Fecha_de_detección,Fecha_de_extinción,Latitud,Longitud,Fecha_de_Proceso,Clima
156,2018-19,Los Lagos,Chiloé,Curaco de Vélez,3-dic-2018 17:10,3-dic-2018 17:25,4-dic-2018 12:00,-42.40444603695166,-73.60610784468835,08-11-2022,
157,2018-19,Los Lagos,Chiloé,Castro,4-dic-2018 18:10,4-dic-2018 18:13,5-dic-2018 17:45,-42.49861487344984,-73.7297207465807,08-11-2022,
158,2018-19,Los Lagos,Chiloé,Dalcahue,5-dic-2018 12:08,5-dic-2018 12:10,5-dic-2018 18:50,-42.38305346828417,-73.70722362090123,08-11-2022,
159,2018-19,Los Lagos,Llanquihue,Puerto Montt,5-dic-2018 15:45,5-dic-2018 15:46,6-dic-2018 11:40,-41.46444408207456,-72.86111577758747,08-11-2022,
160,2018-19,Los Lagos,Chiloé,Castro,5-dic-2018 19:02,5-dic-2018 19:04,6-dic-2018 11:25,-42.47694481950102,-73.77500209335564,08-11-2022,
161,2018-19,Los Lagos,Chiloé,Castro,6-dic-2018 14:28,6-dic-2018 14:30,8-dic-2018 12:30,-42.430555186093876,-73.69416396239224,08-11-2022,
162,2018-19,Los Lagos,Chiloé,Dalcahue,6-dic-2018 16:00,6-dic-2018 16:06,8-dic-2018 12:00,-42.34861076256756,-73.68861351703254,08-11-2022,
163,2018-19,Los Lagos,Chiloé,Ancud,6-dic-2018 14:00,6-dic-2018 14:02,8-dic-2018 17:30,-42.09750442563959,-73.87722598461674,08-11-2022,
164,2018-19,Los Lagos,Llanquihue,Puerto Montt,6-dic-2018 16:00,6-dic-2018 16:05,7-dic-2018 10:55,-41.596996770676256,-73.09030416390222,08-11-2022,
165,2018-19,Los Lagos,Llanquihue,Puerto Varas,6-dic-2018 16:00,6-dic-2018 16:05,7-dic-2018 15:15,-41.375779885207045,-72.90508638960885,08-11-2022,
166,2018-19,Los Lagos,Chiloé,Chonchi,6-dic-2018 18:40,6-dic-2018 18:42,10-dic-2018 17:25,-42.67005809074956,-74.0628899640489,08-11-2022,
167,2018-19,Los Lagos,Chiloé,Chonchi,7-dic-2018 16:55,7-dic-2018 16:57,7-dic-2018 18:05,-42.531943449772356,-73.84444144681399,08-11-2022,
168,2018-19,Los Lagos,Chiloé,Chonchi,7-dic-2018 17:00,7-dic-2018 17:06,7-dic-2018 18:05,-42.53888621851206,-73.84527546900192,08-11-2022,
169,2018-19,Los Lagos,Llanquihue,Puerto Varas,7-dic-2018 19:15,7-dic-2018 19:16,7-dic-2018 20:10,-41.317501525787776,-72.80772406233687,08-11-2022,
170,2018-19,Los Lagos,Osorno,San Juan de la Costa,8-dic-2018 16:45,8-dic-2018 16:48,10-dic-2018 16:52,-40.51886547649463,-73.4532486595655,08-11-2022,
171,2018-19,Los Lagos,Chiloé,Ancud,8-dic-2018 18:30,8-dic-2018 18:35,8-dic-2018 19:17,-41.86444121935799,-73.95332988293582,08-11-2022,
172,2018-19,Los Lagos,Llanquihue,Puerto Montt,9-dic-2018 17:45,9-dic-2018 17:46,10-dic-2018 16:36,-41.44302678040742,-72.92755816041723,08-11-2022,
173,2018-19,Los Lagos,Llanquihue,Puerto Montt,9-dic-2018 20:22,9-dic-2018 20:23,9-dic-2018 21:10,-41.44816837563543,-72.96480349001085,08-11-2022,
174,2018-19,Los Lagos,Llanquihue,Puerto Varas,11-dic-2018 17:20,11-dic-2018 17:25,11-dic-2018 18:10,-41.378887332950725,-72.90805986838647,08-11-2022,
175,2018-19,Los Lagos,Osorno,Río Negro,18-dic-2018 17:37,18-dic-2018 17:52,19-dic-2018 17:10,-40.72130816853844,-73.32225068212814,08-11-2022,
176,2018-19,Los Lagos,Chiloé,Dalcahue,19-dic-2018 23:00,19-dic-2018 23:03,20-dic-2018 11:00,-42.319998698448224,-73.71805379758925,08-11-2022,
177,2018-19,Los Lagos,Chiloé,Ancud,22-dic-2018 14:00,22-dic-2018 14:05,22-dic-2018 15:45,-42.1933293034126,-73.71972090515821,08-11-2022,
178,2018-19,Los Lagos,Chiloé,Castro,22-dic-2018 17:31,22-dic-2018 17:33,23-dic-2018 12:15,-42.45444134774723,-73.79471662321518,08-11-2022,
179,2018-19,Los Lagos,Llanquihue,Puerto Montt,23-dic-2018 17:25,23-dic-2018 17:26,24-dic-2018 11:31,-41.53533367063935,-73.18519979023712,08-11-2022,
180,2018-19,Los Lagos,Llanquihue,Puerto Montt,24-dic-2018 18:00,24-dic-2018 18:06,25-dic-2018 18:48,-41.43889263636165,-72.90667191336314,08-11-2022,
181,2018-19,Los Lagos,Osorno,San Juan de la Costa,25-dic-2018 18:25,25-dic-2018 18:26,26-dic-2018 12:30,-40.593887967487646,-73.47222500925002,08-11-2022,
182,2018-19,Los Lagos,Llanquihue,Puerto Montt,26-dic-2018 13:20,26-dic-2018 13:25,26-dic-2018 14:20,-41.41124613773949,-72.90939054799644,08-11-2022,
183,2018-19,Los Lagos,Llanquihue,Puerto Varas,27-dic-2018 15:34,27-dic-2018 15:35,27-dic-2018 16:37,-41.33971924080573,-72.98749756038106,08-11-2022,
184,2018-19,Los Lagos,Llanquihue,Fresia,27-dic-2018 14:39,27-dic-2018 14:40,2-ene-2019 15:59,-41.186639055522456,-73.5983659943028,08-11-2022,
185,2018-19,Los Lagos,Osorno,Osorno,2-ene-2019 15:37,2-ene-2019 15:45,4-ene-2019 14:40,-40.489726619679914,-73.50694361634577,08-11-2022,
186,2018-19,Los Lagos,Llanquihue,Puerto Montt,3-ene-2019 15:40,3-ene-2019 15:42,4-ene-2019 09:41,-41.60261339809278,-72.68625171702332,08-11-2022,
187,2018-19,Los Lagos,Chiloé,Ancud,5-ene-2019 18:28,5-ene-2019 18:38,5-ene-2019 21:50,-42.01228150148734,-73.79422495416568,08-11-2022,
188,2018-19,Los Lagos,Llanquihue,Calbuco,6-ene-2019 18:08,6-ene-2019 18:10,7-ene-2019 12:13,-41.7754407805009,-73.48110807236036,08-11-2022,
189,2018-19,Los Lagos,Chiloé,Castro,15-ene-2019 12:38,15-ene-2019 12:43,15-ene-2019 13:55,-42.46861335640837,-73.78249955348002,08-11-2022,
190,2018-19,Los Lagos,Chiloé,Castro,17-ene-2019 13:50,17-ene-2019 13:51,17-ene-2019 14:35,-42.46861500234229,-73.79030889738678,08-11-2022,
191,2018-19,Los Lagos,Chiloé,Dalcahue,19-ene-2019 12:30,19-ene-2019 12:32,20-ene-2019 15:01,-42.25389315547976,-73.55721611395373,08-11-2022,
192,2018-19,Los Lagos,Llanquihue,Calbuco,20-ene-2019 14:35,20-ene-2019 14:37,20-ene-2019 15:30,-41.69028126310176,-73.11666120777156,08-11-2022,
193,2018-19,Los Lagos,Llanquihue,Fresia,23-ene-2019 15:50,23-ene-2019 15:55,25-ene-2019 16:00,-41.263903882036864,-73.53175018685138,08-11-2022,
194,2018-19,Los Lagos,Palena,Palena,23-ene-2019 20:35,23-ene-2019 20:38,25-ene-2019 15:30,-43.6202244364141,-72.00453225767649,08-11-2022,
195,2018-19,Los Lagos,Llanquihue,Puerto Montt,24-ene-2019 13:55,24-ene-2019 14:00,24-ene-2019 16:12,-41.43166489270762,-72.98149980114326,08-11-2022,
196,2018-19,Los Lagos,Llanquihue,Puerto Montt,26-ene-2019 13:45,26-ene-2019 13:48,26-ene-2019 15:46,-41.43741979571498,-72.98969969538658,08-11-2022,
197,2018-19,Los Lagos,Llanquihue,Puerto Montt,26-ene-2019 14:55,26-ene-2019 14:58,26-ene-2019 18:55,-41.3779148650552,-72.89967265754974,08-11-2022,
198,2018-19,Los Lagos,Llanquihue,Puerto Varas,27-ene-2019 16:00,27-ene-2019 16:09,27-ene-2019 17:18,-41.3825286345673,-72.91216457686419,08-11-2022,
199,2018-19,Los Lagos,Llanquihue,Puerto Varas,27-ene-2019 19:10,27-ene-2019 19:12,27-ene-2019 20:17,-41.38272221951483,-72.91141693526724,08-11-2022,
200,2018-19,Los Lagos,Chiloé,Castro,28-ene-2019 12:30,28-ene-2019 12:35,28-ene-2019 14:00,-42.397501402248785,-73.74472682734172,08-11-2022,
201,2018-19,Los Lagos,Llanquihue,Puerto Montt,28-ene-2019 12:35,28-ene-2019 12:38,28-ene-2019 13:48,-41.46527962987172,-72.89861473543405,08-11-2022,
202,2018-19,Los Lagos,Llanquihue,Puerto Varas,29-ene-2019 14:15,29-ene-2019 14:20,1-feb-2019 09:57,-41.37869793774558,-72.8981646525791,08-11-2022,
203,2018-19,Los Lagos,Llanquihue,Puerto Montt,30-ene-2019 15:23,30-ene-2019 15:28,3-mar-2019 12:00,-41.40660923243483,-72.91991135927404,08-11-2022,
204,2018-19,Los Lagos,Llanquihue,Puerto Montt,31-ene-2019 11:05,31-ene-2019 11:08,1-feb-2019 09:45,-41.47433027619045,-72.90496881484833,08-11-2022,
205,2018-19,Los Lagos,Llanquihue,Puerto Montt,31-ene-2019 11:55,31-ene-2019 12:00,6-feb-2019 11:57,-41.44527572376339,-72.91097949126893,08-11-2022,
206,2018-19,Los Lagos,Osorno,San Juan de la Costa,31-ene-2019 14:00,31-ene-2019 14:02,1-feb-2019 17:58,-40.57080820238311,-73.56563948146092,08-11-2022,
207,2018-19,Los Lagos,Llanquihue,Puerto Montt,1-feb-2019 14:28,1-feb-2019 14:30,1-feb-2019 16:05,-41.382500560703214,-72.89530360274861,08-11-2022,
208,2018-19,Los Lagos,Llanquihue,Puerto Montt,1-feb-2019 15:00,1-feb-2019 15:08,2-mar-2019 15:52,-41.46369499129132,-72.8586139625538,08-11-2022,
209,2018-19,Los Lagos,Llanquihue,Puerto Montt,1-feb-2019 15:55,1-feb-2019 15:59,1-feb-2019 16:33,-41.38530334840498,-72.91666815355914,08-11-2022,
210,2018-19,Los Lagos,Llanquihue,Puerto Varas,1-feb-2019 16:28,1-feb-2019 16:29,6-feb-2019 12:58,-41.38269174890209,-72.91221915143912,08-11-2022,
211,2018-19,Los Lagos,Llanquihue,Calbuco,1-feb-2019 17:30,1-feb-2019 17:31,14-mar-2019 17:28,-41.73642035877843,-73.18539221238669,08-11-2022,
212,2018-19,Los Lagos,Llanquihue,Puerto Montt,2-feb-2019 12:40,2-feb-2019 12:42,5-feb-2019 09:40,-41.46627800728015,-72.89706176595463,08-11-2022,
213,2018-19,Los Lagos,Llanquihue,Puerto Montt,2-feb-2019 15:10,2-feb-2019 15:11,2-feb-2019 17:03,-41.38244239601406,-72.89507826263967,08-11-2022,
214,2018-19,Los Lagos,Chiloé,Castro,2-feb-2019 15:25,2-feb-2019 15:28,4-feb-2019 15:00,-42.4935528388266,-73.82766170592241,08-11-2022,
215,2018-19,Los Lagos,Osorno,San Pablo,2-feb-2019 13:55,2-feb-2019 13:57,3-feb-2019 10:30,-40.31805429157209,-73.43250260635955,08-11-2022,
216,2018-19,Los Lagos,Chiloé,Dalcahue,2-feb-2019 16:20,2-feb-2019 16:22,2-feb-2019 17:50,-42.35861338391634,-73.62083067337315,08-11-2022,
217,2018-19,Los Lagos,Llanquihue,Puerto Montt,2-feb-2019 18:05,2-feb-2019 18:06,2-feb-2019 19:22,-41.46213903601951,-72.8869702605287,08-11-2022,
218,2018-19,Los Lagos,Chiloé,Ancud,2-feb-2019 17:30,2-feb-2019 17:32,20-mar-2019 16:00,-42.018662016271065,-73.61205382222877,08-11-2022,
219,2018-19,Los Lagos,Chiloé,Ancud,2-feb-2019 17:00,2-feb-2019 17:02,25-mar-2019 15:02,-41.869996554375504,-73.62138426262575,08-11-2022,
220,2018-19,Los Lagos,Osorno,Osorno,2-feb-2019 16:39,2-feb-2019 16:40,3-feb-2019 15:45,-40.63983338826037,-73.36649795956264,08-11-2022,
221,2018-19,Los Lagos,Osorno,Puerto Octay,3-feb-2019 10:30,3-feb-2019 10:31,3-feb-2019 15:00,-41.025746115816396,-72.6216628180371,08-11-2022,
222,2018-19,Los Lagos,Llanquihue,Puerto Montt,3-feb-2019 13:35,3-feb-2019 13:36,7-feb-2019 12:14,-41.43882888665568,-72.84663696453333,08-11-2022,
223,2018-19,Los Lagos,Osorno,Puyehue,3-feb-2019 13:15,3-feb-2019 13:20,6-feb-2019 13:44,-40.93858698210023,-72.58199759454489,08-11-2022,
224,2018-19,Los Lagos,Palena,Futaleufú,3-feb-2019 17:00,3-feb-2019 17:05,2-mar-2019 15:45,-43.189185196411664,-77.88922976556766,08-11-2022,
225,2018-19,Los Lagos,Llanquihue,Calbuco,4-feb-2019 13:48,4-feb-2019 13:50,4-feb-2019 16:45,-41.77007885712893,-73.2796919416812,08-11-2022,
226,2018-19,Los Lagos,Llanquihue,Maullín,4-feb-2019 15:40,4-feb-2019 15:42,5-feb-2019 18:50,-41.68236252753823,-73.33527941773144,08-11-2022,
227,2018-19,Los Lagos,Llanquihue,Fresia,3-feb-2019 10:00,3-feb-2019 10:02,6-mar-2019 15:30,-41.15385702890485,-73.70663376540662,08-11-2022,
228,2018-19,Los Lagos,Chiloé,Castro,4-feb-2019 19:30,4-feb-2019 19:32,4-feb-2019 20:45,-42.476884782567446,-73.77528307639099,08-11-2022,
229,2018-19,Los Lagos,Llanquihue,Puerto Varas,4-feb-2019 18:00,4-feb-2019 18:03,9-feb-2019 17:00,-41.37646992683758,-72.3092532890127,08-11-2022,
230,2018-19,Los Lagos,Llanquihue,Puerto Montt,4-feb-2019 19:25,4-feb-2019 19:27,26-feb-2019 16:00,-41.53833003691609,-73.06839199145217,08-11-2022,
231,2018-19,Los Lagos,Osorno,Osorno,5-feb-2019 13:45,5-feb-2019 13:46,15-feb-2019 17:34,-40.591555690193786,-73.14844672305077,08-11-2022,
232,2018-19,Los Lagos,Chiloé,Chonchi,5-feb-2019 17:35,5-feb-2019 17:38,5-feb-2019 18:55,-42.55269778545654,-73.87117236815389,08-11-2022,
233,2018-19,Los Lagos,Llanquihue,Los Muermos,3-feb-2019 13:00,3-feb-2019 13:03,28-feb-2019 16:26,-41.38916722149888,-73.6716722500674,08-11-2022,
234,2018-19,Los Lagos,Chiloé,Ancud,6-feb-2019 14:15,6-feb-2019 14:17,8-abr-2019 15:00,-41.835281349442596,-73.67306091845565,08-11-2022,
235,2018-19,Los Lagos,Llanquihue,Cochamó,7-feb-2019 13:30,7-feb-2019 13:33,9-feb-2019 12:30,-41.643055940291944,-72.1655515173927,08-11-2022,
236,2018-19,Los Lagos,Llanquihue,Puerto Montt,7-feb-2019 17:56,7-feb-2019 17:57,12-feb-2019 10:20,-41.445892806001474,-73.00455683919859,08-11-2022,
237,2018-19,Los Lagos,Llanquihue,Puerto Montt,7-feb-2019 14:08,7-feb-2019 14:10,7-mar-2019 18:07,-41.40813528267862,-72.90969369711063,08-11-2022,
238,2018-19,Los Lagos,Llanquihue,Puerto Montt,8-feb-2019 11:05,8-feb-2019 11:10,27-feb-2019 19:00,-41.37471876780483,-72.92805466647668,08-11-2022,
239,2018-19,Los Lagos,Llanquihue,Puerto Montt,8-feb-2019 14:10,8-feb-2019 14:12,19-mar-2019 15:38,-41.40741706324046,-72.89697576032248,08-11-2022,
240,2018-19,Los Lagos,Llanquihue,Puerto Montt,8-feb-2019 19:20,8-feb-2019 19:25,8-feb-2019 21:10,-41.458248504869466,-72.8909158860706,08-11-2022,
241,2018-19,Los Lagos,Llanquihue,Puerto Montt,11-feb-2019 18:00,11-feb-2019 18:02,11-feb-2019 19:00,-41.379439696891666,-72.89686123235253,08-11-2022,
242,2018-19,Los Lagos,Llanquihue,Puerto Montt,12-feb-2019 10:45,12-feb-2019 10:48,21-feb-2019 11:55,-41.37992019847894,-72.92480427018843,08-11-2022,
243,2018-19,Los Lagos,Llanquihue,Puerto Varas,12-feb-2019 15:10,12-feb-2019 15:15,7-mar-2019 16:25,-41.375553948640025,-72.90652854240942,08-11-2022,
244,2018-19,Los Lagos,Llanquihue,Puerto Montt,13-feb-2019 13:40,13-feb-2019 13:42,7-mar-2019 17:17,-41.45067146064382,-72.94904275426636,08-11-2022,
245,2018-19,Los Lagos,Llanquihue,Puerto Montt,14-feb-2019 19:00,14-feb-2019 19:05,6-mar-2019 18:00,-41.47855523173902,-72.89761090626521,08-11-2022,
246,2018-19,Los Lagos,Chiloé,Chonchi,15-feb-2019 14:10,15-feb-2019 14:12,22-feb-2019 17:08,-42.55167132622194,-73.87027734579112,08-11-2022,
247,2018-19,Los Lagos,Llanquihue,Puerto Montt,15-feb-2019 15:40,15-feb-2019 15:45,15-feb-2019 17:30,-41.463607851124486,-72.89044281638094,08-11-2022,
248,2018-19,Los Lagos,Osorno,San Juan de la Costa,15-feb-2019 14:00,15-feb-2019 14:01,28-feb-2019 17:33,-40.56758375825833,-73.69722240605917,08-11-2022,
249,2018-19,Los Lagos,Llanquihue,Puerto Montt,16-feb-2019 15:00,16-feb-2019 15:10,16-feb-2019 18:07,-41.45638621225571,-73.08889259411677,08-11-2022,
250,2018-19,Los Lagos,Chiloé,Castro,16-feb-2019 18:00,16-feb-2019 18:06,21-feb-2019 15:30,-42.49577882502261,-73.82342167486875,08-11-2022,
251,2018-19,Los Lagos,Osorno,Purranque,15-feb-2019 18:00,15-feb-2019 18:05,21-feb-2019 14:00,-40.93889201813314,-72.8544457513979,08-11-2022,
252,2018-19,Los Lagos,Llanquihue,Llanquihue,19-feb-2019 16:51,19-feb-2019 16:53,19-feb-2019 18:30,-41.236836277146075,-73.19816100389438,08-11-2022,
253,2018-19,Los Lagos,Osorno,San Pablo,24-feb-2019 17:45,24-feb-2019 17:48,24-feb-2019 19:42,-40.386278503375856,-73.01093413575678,08-11-2022,
254,2018-19,Los Lagos,Llanquihue,Puerto Montt,26-feb-2019 15:28,26-feb-2019 15:30,18-mar-2019 11:05,-41.3764484548688,-72.8953313921079,08-11-2022,
255,2018-19,Los Lagos,Llanquihue,Puerto Montt,26-feb-2019 16:10,26-feb-2019 16:12,26-feb-2019 17:15,-41.456946109356394,-72.98555276007072,08-11-2022,
256,2018-19,Los Lagos,Llanquihue,Puerto Montt,26-feb-2019 18:13,26-feb-2019 18:14,15-mar-2019 11:20,-41.37500248334793,-72.89555738427171,08-11-2022,
257,2018-19,Los Lagos,Llanquihue,Puerto Montt,26-feb-2019 18:36,26-feb-2019 18:38,2-mar-2019 16:55,-41.44575080827073,-72.90986296923609,08-11-2022,
258,2018-19,Los Lagos,Llanquihue,Puerto Montt,26-feb-2019 11:00,26-feb-2019 11:02,5-mar-2019 12:50,-41.446363873583856,-73.00939049688982,08-11-2022,
259,2018-19,Los Lagos,Osorno,San Juan de la Costa,1-mar-2019 18:50,1-mar-2019 18:55,2-mar-2019 13:45,-40.448498703027326,-73.36227328487436,08-11-2022,
260,2018-19,Los Lagos,Osorno,Río Negro,10-mar-2019 16:42,10-mar-2019 16:47,10-mar-2019 17:51,-40.73180570290849,-73.2887235183356,08-11-2022,
261,2018-19,Los Lagos,Llanquihue,Puerto Varas,10-mar-2019 20:50,10-mar-2019 20:55,10-mar-2019 21:40,-41.39013541570237,-72.91591582271384,08-11-2022,
262,2018-19,Los Lagos,Llanquihue,Puerto Montt,10-mar-2019 21:30,10-mar-2019 21:33,11-mar-2019 17:11,-41.444164059123544,-72.91027301452111,08-11-2022,
263,2018-19,Los Lagos,Llanquihue,Puerto Montt,11-mar-2019 17:30,11-mar-2019 17:35,15-mar-2019 16:00,-41.44192010428333,-72.90871715727559,08-11-2022,
264,2018-19,Los Lagos,Llanquihue,Puerto Varas,11-mar-2019 18:00,11-mar-2019 18:04,25-mar-2019 17:42,-41.347166161607554,-72.93103236378953,08-11-2022,
265,2018-19,Los Lagos,Llanquihue,Puerto Montt,12-mar-2019 18:03,12-mar-2019 18:07,13-mar-2019 16:30,-41.44481012470673,-72.91063532434254,08-11-2022,
266,2018-19,Los Lagos,Chiloé,Chonchi,14-mar-2019 14:28,14-mar-2019 14:33,19-mar-2019 11:55,-42.56666296966238,-73.82611076813704,08-11-2022,
267,2018-19,Los Lagos,Llanquihue,Puerto Montt,14-mar-2019 18:13,14-mar-2019 18:14,19-mar-2019 16:44,-41.4083620482541,-72.91772591955409,08-11-2022,
268,2018-19,Los Lagos,Llanquihue,Puerto Montt,16-mar-2019 16:10,16-mar-2019 16:12,16-mar-2019 19:05,-41.538613262594936,-72.75389052445591,08-11-2022,
269,2018-19,Los Lagos,Llanquihue,Puerto Montt,16-mar-2019 19:30,16-mar-2019 19:32,17-mar-2019 17:11,-41.44833212989313,-72.94463933775357,08-11-2022,
270,2018-19,Los Lagos,Osorno,San Juan de la Costa,18-mar-2019 18:50,18-mar-2019 18:55,20-mar-2019 17:28,-40.67769530810675,-73.4643021763776,08-11-2022,
271,2018-19,Los Lagos,Osorno,Osorno,20-mar-2019 16:04,20-mar-2019 16:07,21-mar-2019 11:10,-40.4343889884243,-73.28205901023925,08-11-2022,
272,2018-19,Los Lagos,Chiloé,Dalcahue,25-mar-2019 17:25,25-mar-2019 17:28,25-mar-2019 19:03,-42.37139130041671,-73.754440965833,08-11-2022,
273,2018-19,Los Lagos,Osorno,Osorno,26-mar-2019 16:15,26-mar-2019 16:17,27-mar-2019 09:50,-40.64333056053967,-73.24805734400186,08-11-2022,
274,2018-19,Los Lagos,Chiloé,Chonchi,26-mar-2019 17:05,26-mar-2019 17:06,29-mar-2019 13:30,-42.521107377070976,-73.83443907526653,08-11-2022,
275,2018-19,Los Lagos,Osorno,San Juan de la Costa,27-mar-2019 13:00,27-mar-2019 13:06,30-mar-2019 13:58,-40.53666806859163,-73.51028240966785,08-11-2022,
276,2018-19,Los Lagos,Chiloé,Dalcahue,28-mar-2019 17:10,28-mar-2019 17:12,29-mar-2019 18:21,-42.39572523858888,-73.6945583697746,08-11-2022,
277,2018-19,Los Lagos,Llanquihue,Fresia,29-mar-2019 20:30,29-mar-2019 20:32,8-abr-2019 12:50,-41.19886213232536,-73.65808030185843,08-11-2022,
278,2018-19,Los Lagos,Osorno,Osorno,30-mar-2019 15:00,30-mar-2019 15:03,2-abr-2019 14:25,-40.60778156366079,-73.33806018620876,08-11-2022,
279,2018-19,Los Lagos,Llanquihue,Fresia,30-mar-2019 15:20,30-mar-2019 15:22,8-abr-2019 11:48,-41.046361816979754,-73.45127557862526,08-11-2022,
280,2018-19,Los Lagos,Osorno,Osorno,1-abr-2019 16:30,1-abr-2019 16:32,3-abr-2019 09:50,-40.633052762397064,-73.2883274268135,08-11-2022,
281,2018-19,Los Lagos,Osorno,San Pablo,8-abr-2019 16:00,8-abr-2019 16:03,12-abr-2019 15:45,-40.40422054797738,-73.27788892218,08-11-2022,
282,2018-19,Los Lagos,Llanquihue,Puerto Varas,23-abr-2019 16:52,23-abr-2019 16:55,24-abr-2019 11:24,-41.37462669406175,-72.91349354093386,08-11-2022,
283,2018-19,Los Lagos,Osorno,San Pablo,19-feb-2019 18:26,19-feb-2019 18:27,19-feb-2019 19:01,-40.35776144492986,-73.3405896163151,08-11-2022,
284,2019-20,Los Lagos,Llanquihue,Puerto Montt,4-sep-2019 09:44,4-sep-2019 09:45,4-sep-2019 15:50,-41.473446203740515,-72.8969976610343,08-11-2022,
285,2019-20,Los Lagos,Llanquihue,Puerto Montt,4-sep-2019 18:45,4-sep-2019 18:46,5-sep-2019 12:00,-41.60677406617251,-72.66974707287395,08-11-2022,
286,2019-20,Los Lagos,Osorno,San Pablo,24-sep-2019 16:30,24-sep-2019 16:31,27-sep-2019 10:00,-40.37047551293977,-73.17460633589428,08-11-2022,
287,2019-20,Los Lagos,Chiloé,Dalcahue,25-sep-2019 20:30,25-sep-2019 20:31,26-sep-2019 12:30,-42.36805533286265,-73.66527996429883,08-11-2022,
288,2019-20,Los Lagos,Osorno,San Juan de la Costa,14-oct-2019 11:45,14-oct-2019 11:50,25-oct-2019 10:00,-40.43832953160042,-73.34027224496192,08-11-2022,
289,2019-20,Los Lagos,Llanquihue,Puerto Montt,14-oct-2019 20:42,14-oct-2019 20:45,15-oct-2019 16:15,-41.47305430920442,-72.90463867869298,08-11-2022,
290,2019-20,Los Lagos,Llanquihue,Maullín,18-oct-2019 13:50,18-oct-2019 13:51,25-oct-2019 10:00,-41.663053439749106,-73.61055404939054,08-11-2022,
291,2019-20,Los Lagos,Llanquihue,Puerto Varas,17-oct-2019 17:00,17-oct-2019 17:05,19-oct-2019 12:05,-41.37041765564758,-73.04616734483176,08-11-2022,
292,2019-20,Los Lagos,Chiloé,Dalcahue,23-oct-2019 20:50,23-oct-2019 20:53,24-oct-2019 17:15,-42.37305637231204,-73.64860744327305,08-11-2022,
293,2019-20,Los Lagos,Chiloé,Dalcahue,8-nov-2019 17:05,8-nov-2019 17:07,9-nov-2019 12:30,-42.30222099677679,-73.70443848138993,08-11-2022,
294,2019-20,Los Lagos,Chiloé,Dalcahue,10-nov-2019 14:27,10-nov-2019 14:28,10-nov-2019 16:30,-42.342498704399155,-73.70471646685832,08-11-2022,
295,2019-20,Los Lagos,Llanquihue,Calbuco,10-nov-2019 14:05,10-nov-2019 14:06,10-nov-2019 17:55,-41.71422383452448,-73.05842097500202,08-11-2022,
296,2019-20,Los Lagos,Chiloé,Castro,10-nov-2019 16:35,10-nov-2019 16:36,12-nov-2019 10:40,-42.420277527316266,-73.7908375045019,08-11-2022,
297,2019-20,Los Lagos,Llanquihue,Calbuco,12-nov-2019 20:45,12-nov-2019 20:50,13-nov-2019 15:02,-41.764165228561744,-73.4093029667089,08-11-2022,
298,2019-20,Los Lagos,Llanquihue,Puerto Montt,14-nov-2019 07:30,14-nov-2019 07:38,14-nov-2019 15:08,-41.44751156953163,-72.96891803151794,08-11-2022,
299,2019-20,Los Lagos,Llanquihue,Puerto Varas,13-nov-2019 22:50,13-nov-2019 23:00,14-nov-2019 11:58,-41.382249906560446,-72.9116951463451,08-11-2022,
300,2019-20,Los Lagos,Chiloé,Dalcahue,14-nov-2019 15:15,14-nov-2019 15:17,15-nov-2019 16:00,-42.38722439459797,-73.82444292399633,08-11-2022,
301,2019-20,Los Lagos,Llanquihue,Puerto Montt,21-nov-2019 14:03,21-nov-2019 14:08,21-nov-2019 15:16,-41.39791997217879,-72.89774856820594,08-11-2022,
302,2019-20,Los Lagos,Llanquihue,Puerto Montt,21-nov-2019 18:20,21-nov-2019 18:25,21-nov-2019 19:19,-41.437692493023306,-72.93393981249542,08-11-2022,
303,2019-20,Los Lagos,Chiloé,Ancud,22-nov-2019 10:28,22-nov-2019 10:33,22-nov-2019 12:16,-42.015555964252115,-73.91666427872606,08-11-2022,
304,2019-20,Los Lagos,Chiloé,Castro,22-nov-2019 15:15,22-nov-2019 15:20,23-nov-2019 12:18,-42.51944627252972,-73.75610591673421,08-11-2022,
305,2019-20,Los Lagos,Llanquihue,Puerto Montt,22-nov-2019 16:50,22-nov-2019 16:55,22-nov-2019 17:42,-41.46427732482181,-72.90736404358509,08-11-2022,
306,2019-20,Los Lagos,Llanquihue,Puerto Montt,22-nov-2019 17:00,22-nov-2019 17:05,22-nov-2019 18:15,-41.46666544675273,-72.89805507796963,08-11-2022,
307,2019-20,Los Lagos,Chiloé,Dalcahue,23-nov-2019 17:44,23-nov-2019 17:54,24-nov-2019 15:25,-42.29432961479755,-73.53517428981819,08-11-2022,
308,2019-20,Los Lagos,Osorno,Osorno,24-nov-2019 17:10,24-nov-2019 17:15,25-nov-2019 13:19,-40.566553585220774,-73.19021967356363,08-11-2022,
309,2019-20,Los Lagos,Llanquihue,Puerto Varas,2-dic-2019 16:01,2-dic-2019 16:05,3-dic-2019 17:17,-41.369609728500585,-72.96578401213496,08-11-2022,
310,2019-20,Los Lagos,Llanquihue,Puerto Montt,4-dic-2019 15:00,4-dic-2019 15:03,4-dic-2019 17:20,-41.39997429780629,-72.9210799862176,08-11-2022,
